iteration,accepted_updates,status,linearization_refreshed,mean_objective_gradient_norm,lambda,objective_loss,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,checkpoint,best_checkpoint
968,744,accepted,1,1.11531e-06,5.38848e-11,4.76126e-11,4.65395e-11,7.04692e-11,7.04692e-11,2.01637,0.105519,1.90892,0.0110297,0.066597,0.0447008,0.0218961,,best_validation_checkpoint_0.bin
969,744,rejected,1,3.14411e-06,5.38848e-10,4.76126e-11,4.65395e-11,7.04692e-11,7.04692e-11,2.0655,0.10348,1.96021,0.0104194,0.0232477,0.0232475,0,,
970,745,accepted,0,3.14411e-06,2.69424e-10,4.7602e-11,4.64627e-11,7.03749e-11,7.03749e-11,0,0,0,0.0111533,0.0678047,0.0451652,0.0226393,,best_validation_checkpoint_1.bin
971,746,accepted,1,5.35193e-07,1.34712e-10,4.75935e-11,4.64783e-11,7.03776e-11,7.03749e-11,2.03278,0.103221,1.92773,0.010801,0.0671924,0.0452568,0.0219354,,
972,747,accepted,1,6.83447e-07,6.7356e-11,4.75789e-11,4.64884e-11,7.03587e-11,7.03587e-11,2.04758,0.102845,1.94288,0.0113156,0.0685794,0.04601,0.0225692,,best_validation_checkpoint_0.bin
973,747,rejected,1,2.09024e-06,6.7356e-10,4.75789e-11,4.64884e-11,7.03587e-11,7.03587e-11,2.14581,0.104824,2.03926,0.0108423,0.0230288,0.0230287,0,,
974,748,accepted,0,2.09024e-06,3.3678e-10,4.75727e-11,4.64377e-11,7.03e-11,7.03e-11,0,0,0,0.0113301,0.0670415,0.0451421,0.0218994,,best_validation_checkpoint_1.bin
975,749,accepted,1,3.72555e-07,1.6839e-10,4.75659e-11,4.64476e-11,7.02954e-11,7.02954e-11,2.09569,0.103625,1.9903,0.0104645,0.0670604,0.0448829,0.0221774,,best_validation_checkpoint_0.bin
976,750,accepted,1,4.79851e-07,8.41951e-11,4.75532e-11,4.64495e-11,7.02784e-11,7.02784e-11,2.07265,0.103469,1.96745,0.0112184,0.0665162,0.0453595,0.0211566,,best_validation_checkpoint_1.bin
977,751,accepted,1,1.30081e-06,4.20975e-11,4.75422e-11,4.65043e-11,7.02931e-11,7.02784e-11,2.02298,0.10519,1.91573,0.0102219,0.0676693,0.0456178,0.0220514,,
978,751,rejected,1,5.1199e-06,4.20975e-10,4.75422e-11,4.65043e-11,7.02931e-11,7.02784e-11,2.04072,0.103854,1.9351,0.0108132,0.0231859,0.0231858,0,,
979,752,accepted,0,5.1199e-06,2.10488e-10,4.75199e-11,4.63738e-11,7.01435e-11,7.01435e-11,0,0,0,0.0105475,0.0667291,0.0448069,0.0219221,,best_validation_checkpoint_0.bin
980,753,accepted,1,9.5703e-07,1.05244e-10,4.75092e-11,4.64047e-11,7.01532e-11,7.01435e-11,1.99903,0.104872,1.8924,0.0106393,0.0676701,0.0452699,0.0224002,,
981,754,accepted,1,1.16357e-06,5.26219e-11,4.74938e-11,4.64264e-11,7.01469e-11,7.01435e-11,2.10101,0.103987,1.99481,0.0111183,0.0671058,0.0451302,0.0219756,,
982,754,rejected,1,3.3152e-06,5.26219e-10,4.74938e-11,4.64264e-11,7.01469e-11,7.01435e-11,2.13443,0.10392,2.02818,0.0117838,0.0234767,0.0234766,0,,
983,755,accepted,0,3.3152e-06,2.6311e-10,4.74825e-11,4.63452e-11,7.00479e-11,7.00479e-11,0,0,0,0.0109711,0.0676607,0.0454056,0.0222551,,best_validation_checkpoint_1.bin
984,756,accepted,1,5.77372e-07,1.31555e-10,4.74738e-11,4.63622e-11,7.00523e-11,7.00479e-11,2.01007,0.102741,1.90558,0.0122971,0.0670979,0.0453717,0.0217261,,
985,757,accepted,1,7.22412e-07,6.57774e-11,4.74592e-11,4.63731e-11,7.00351e-11,7.00351e-11,2.06822,0.103005,1.96347,0.010245,0.0677786,0.0457625,0.0220159,,best_validation_checkpoint_0.bin
986,757,rejected,1,2.17889e-06,6.57774e-10,4.74592e-11,4.63731e-11,7.00351e-11,7.00351e-11,2.06683,0.10386,1.96078,0.0116691,0.0234391,0.0234388,0,,
987,758,accepted,0,2.17889e-06,3.28887e-10,4.74528e-11,4.63203e-11,6.99739e-11,6.99739e-11,0,0,0,0.0116368,0.0678524,0.0456688,0.0221836,,best_validation_checkpoint_1.bin
988,759,accepted,1,3.87424e-07,1.64443e-10,4.74459e-11,4.63308e-11,6.99706e-11,6.99706e-11,2.03894,0.103701,1.93343,0.0108466,0.0669732,0.0450605,0.0219125,,best_validation_checkpoint_0.bin
989,760,accepted,1,4.9832e-07,8.22217e-11,4.7433e-11,4.63332e-11,6.99545e-11,6.99545e-11,2.11402,0.102893,2.00871,0.0113691,0.0677242,0.0452326,0.0224916,,best_validation_checkpoint_1.bin
990,761,accepted,1,1.35904e-06,4.11109e-11,4.74229e-11,4.63911e-11,6.99739e-11,6.99545e-11,2.02309,0.105367,1.91601,0.0109289,0.0647932,0.0425997,0.0221934,,
991,761,rejected,1,5.3233e-06,4.11109e-10,4.74229e-11,4.63911e-11,6.99739e-11,6.99545e-11,2.04129,0.103416,1.93617,0.0123173,0.0233731,0.0233729,0,,
992,762,accepted,0,5.3233e-06,2.05554e-10,4.73992e-11,4.62551e-11,6.9818e-11,6.9818e-11,0,0,0,0.0108515,0.0677273,0.0451842,0.0225429,,best_validation_checkpoint_0.bin
993,763,accepted,1,1.00061e-06,1.02777e-10,4.73883e-11,4.62875e-11,6.9831e-11,6.9818e-11,2.12105,0.105393,2.01334,0.0115866,0.0668241,0.0449682,0.0218559,,
994,764,accepted,1,1.20644e-06,5.13886e-11,4.73731e-11,4.63102e-11,6.98258e-11,6.9818e-11,2.07899,0.103398,1.97353,0.0105534,0.0676434,0.045668,0.0219752,,
995,764,rejected,1,3.42137e-06,5.13886e-10,4.73731e-11,4.63102e-11,6.98258e-11,6.9818e-11,2.09726,0.103574,1.99191,0.0116176,0.02328,0.0232798,0,,
996,765,accepted,0,3.42137e-06,2.56943e-10,4.73613e-11,4.62264e-11,6.97242e-11,6.97242e-11,0,0,0,0.0118601,0.0653273,0.0423799,0.0229473,,best_validation_checkpoint_1.bin
997,766,accepted,1,6.02292e-07,1.28471e-10,4.73525e-11,4.62443e-11,6.97298e-11,6.97242e-11,2.0046,0.103247,1.89907,0.0122903,0.0667702,0.0446688,0.0221013,,
998,767,accepted,1,7.50633e-07,6.42357e-11,4.73378e-11,4.62557e-11,6.97136e-11,6.97136e-11,2.05951,0.103307,1.95443,0.0119459,0.0683959,0.0458389,0.0225569,,best_validation_checkpoint_0.bin
999,767,rejected,1,2.24316e-06,6.42357e-10,4.73378e-11,4.62557e-11,6.97136e-11,6.97136e-11,2.0598,0.104735,1.9532,0.0110292,0.0228331,0.0228328,0,,
1000,768,accepted,0,2.24316e-06,3.21179e-10,4.73311e-11,4.62014e-11,6.96496e-11,6.96496e-11,0,0,0,0.0105841,0.0682793,0.0455363,0.022743,,best_validation_checkpoint_1.bin
1001,769,accepted,1,4.05108e-07,1.60589e-10,4.73241e-11,4.62119e-11,6.9649e-11,6.9649e-11,2.06264,0.102746,1.95808,0.0106782,0.0682911,0.0458578,0.0224333,,best_validation_checkpoint_0.bin
1002,770,accepted,1,4.92086e-07,8.02947e-11,4.73112e-11,4.62154e-11,6.96316e-11,6.96316e-11,2.00446,0.105602,1.8971,0.0122794,0.067266,0.0455036,0.0217624,,best_validation_checkpoint_1.bin
1003,771,accepted,1,1.42455e-06,4.01473e-11,4.73014e-11,4.62736e-11,6.96569e-11,6.96316e-11,2.00888,0.103272,1.90387,0.010293,0.0677033,0.0456095,0.0220938,,
1004,771,rejected,1,5.40918e-06,4.01473e-10,4.73014e-11,4.62736e-11,6.96569e-11,6.96316e-11,2.03013,0.105128,1.92319,0.011325,0.0228964,0.0228962,0,,
1005,772,accepted,0,5.40918e-06,2.00737e-10,4.72768e-11,4.61358e-11,6.94947e-11,6.94947e-11,0,0,0,0.0109943,0.0673155,0.0451246,0.0221907,,best_validation_checkpoint_0.bin
1006,773,accepted,1,9.90766e-07,1.00368e-10,4.72658e-11,4.61671e-11,6.95101e-11,6.94947e-11,2.03133,0.104001,1.92549,0.0109963,0.0672169,0.0451985,0.0220183,,
1007,774,accepted,1,1.16656e-06,5.01842e-11,4.72512e-11,4.6195e-11,6.95069e-11,6.94947e-11,2.02405,0.104058,1.91824,0.0101296,0.0672306,0.0451399,0.0220907,,
1008,774,rejected,1,3.64483e-06,5.01842e-10,4.72512e-11,4.6195e-11,6.95069e-11,6.94947e-11,2.00547,0.102985,1.90043,0.0115076,0.0230656,0.0230653,0,,
1009,775,accepted,0,3.64483e-06,2.50921e-10,4.72384e-11,4.61054e-11,6.94022e-11,6.94022e-11,0,0,0,0.0117097,0.0676322,0.0453098,0.0223223,,best_validation_checkpoint_1.bin
1010,776,accepted,1,6.5794e-07,1.2546e-10,4.72295e-11,4.61248e-11,6.94092e-11,6.94022e-11,2.0981,0.102967,1.99328,0.0112227,0.068057,0.0455425,0.0225144,,
1011,777,accepted,1,7.87612e-07,6.27302e-11,4.72148e-11,4.61373e-11,6.93953e-11,6.93953e-11,2.07908,0.103334,1.97394,0.0127369,0.0676381,0.0454188,0.0222193,,best_validation_checkpoint_0.bin
1012,777,rejected,1,2.34622e-06,6.27302e-10,4.72148e-11,4.61373e-11,6.93953e-11,6.93953e-11,2.06981,0.104645,1.96334,0.0109193,0.0230377,0.0230376,0,,
1013,778,accepted,0,2.34622e-06,3.13651e-10,4.72078e-11,4.60806e-11,6.9328e-11,6.9328e-11,0,0,0,0.0110047,0.0667377,0.0450803,0.0216574,,best_validation_checkpoint_1.bin
1014,779,accepted,1,4.15324e-07,1.56826e-10,4.72007e-11,4.60917e-11,6.93296e-11,6.9328e-11,2.08158,0.104479,1.97501,0.0119993,0.0770199,0.0546842,0.0223356,,
1015,780,accepted,1,5.14331e-07,7.84128e-11,4.71877e-11,4.60964e-11,6.93123e-11,6.93123e-11,2.09842,0.103559,1.99291,0.0105781,0.067259,0.0451221,0.0221367,,best_validation_checkpoint_0.bin
1016,781,accepted,1,1.5156e-06,3.92064e-11,4.71787e-11,4.61566e-11,6.93419e-11,6.93123e-11,2.08999,0.103843,1.98433,0.0108431,0.067195,0.0450844,0.0221105,,
1017,781,rejected,1,5.58893e-06,3.92064e-10,4.71787e-11,4.61566e-11,6.93419e-11,6.93123e-11,2.07742,0.103123,1.97236,0.0120652,0.0233477,0.0233475,0,,
1018,782,accepted,0,5.58893e-06,1.96032e-10,4.71528e-11,4.60135e-11,6.91741e-11,6.91741e-11,0,0,0,0.0116864,0.067899,0.0459327,0.0219661,,best_validation_checkpoint_1.bin
1019,783,accepted,1,1.05666e-06,9.80159e-11,4.71416e-11,4.60476e-11,6.91928e-11,6.91741e-11,2.03929,0.104061,1.93342,0.0102675,0.0661074,0.0444531,0.0216542,,
1020,784,accepted,1,1.26431e-06,4.9008e-11,4.71271e-11,4.60751e-11,6.91906e-11,6.91741e-11,2.10968,0.105104,2.00278,0.0110846,0.0679813,0.0456426,0.0223387,,
1021,784,rejected,1,3.73089e-06,4.9008e-10,4.71271e-11,4.60751e-11,6.91906e-11,6.91741e-11,1.97401,0.104091,1.86808,0.0118176,0.023248,0.0232478,0,,
1022,785,accepted,0,3.73089e-06,2.4504e-10,4.71138e-11,4.59835e-11,6.90799e-11,6.90799e-11,0,0,0,0.0108682,0.0677906,0.0454505,0.02234,,best_validation_checkpoint_0.bin
1023,786,accepted,1,6.65971e-07,1.2252e-10,4.71048e-11,4.60034e-11,6.90851e-11,6.90799e-11,1.99999,0.103113,1.89509,0.0099602,0.0670083,0.0447962,0.022212,,
1024,787,accepted,1,8.08683e-07,6.126e-11,4.70899e-11,4.60151e-11,6.90743e-11,6.90743e-11,2.0546,0.103007,1.94982,0.0116936,0.068352,0.0456338,0.0227181,,best_validation_checkpoint_1.bin
1025,787,rejected,1,2.33821e-06,6.126e-10,4.70899e-11,4.60151e-11,6.90743e-11,6.90743e-11,2.07052,0.103828,1.96488,0.0109424,0.0230833,0.0230832,0,,
1026,788,accepted,0,2.33821e-06,3.063e-10,4.70828e-11,4.59587e-11,6.90063e-11,6.90063e-11,0,0,0,0.0109659,0.0675347,0.0453896,0.022145,,best_validation_checkpoint_0.bin
1027,789,accepted,1,4.09224e-07,1.5315e-10,4.70756e-11,4.59698e-11,6.90064e-11,6.90063e-11,2.032,0.103142,1.92635,0.0113306,0.0676403,0.0457965,0.0218436,,
1028,790,accepted,1,5.26379e-07,7.6575e-11,4.70624e-11,4.5974e-11,6.89922e-11,6.89922e-11,2.02485,0.102334,1.92079,0.0115044,0.0675886,0.0453568,0.0222317,,best_validation_checkpoint_1.bin
1029,791,accepted,1,1.51679e-06,3.82875e-11,4.70544e-11,4.60379e-11,6.90265e-11,6.89922e-11,2.02832,0.102965,1.92347,0.0106696,0.0656466,0.0439498,0.0216967,,
1030,791,rejected,1,5.75236e-06,3.82875e-10,4.70544e-11,4.60379e-11,6.90265e-11,6.89922e-11,2.06919,0.102445,1.96505,0.0114237,0.0222742,0.0222741,0,,
1031,792,accepted,0,5.75236e-06,1.91437e-10,4.70271e-11,4.58901e-11,6.88548e-11,6.88548e-11,0,0,0,0.0108094,0.0678774,0.045483,0.0223944,,best_validation_checkpoint_0.bin
1032,793,accepted,1,1.0831e-06,9.57187e-11,4.70158e-11,4.59255e-11,6.88733e-11,6.88548e-11,2.02587,0.10442,1.91868,0.011219,0.0656126,0.0438573,0.0217552,,
1033,794,accepted,1,1.31348e-06,4.78593e-11,4.70013e-11,4.59534e-11,6.88764e-11,6.88548e-11,2.02805,0.101805,1.9228,0.0106941,0.0652268,0.0451031,0.0201236,,
1034,794,rejected,1,3.8075e-06,4.78593e-10,4.70013e-11,4.59534e-11,6.88764e-11,6.88548e-11,2.04805,0.10266,1.94351,0.0108179,0.0227616,0.0227612,0,,
1035,795,accepted,0,3.8075e-06,2.39297e-10,4.69875e-11,4.58597e-11,6.87658e-11,6.87658e-11,0,0,0,0.011341,0.0674971,0.0451736,0.0223234,,best_validation_checkpoint_1.bin
1036,796,accepted,1,6.9258e-07,1.19648e-10,4.69784e-11,4.58809e-11,6.87735e-11,6.87658e-11,2.05921,0.103197,1.95406,0.0123796,0.0674705,0.045155,0.0223154,,
1037,797,accepted,1,8.58324e-07,5.98242e-11,4.69635e-11,4.58934e-11,6.87649e-11,6.87649e-11,1.97811,0.104817,1.87144,0.0111074,0.0667501,0.0448157,0.0219342,,best_validation_checkpoint_0.bin
1038,797,rejected,1,2.44494e-06,5.98242e-10,4.69635e-11,4.58934e-11,6.87649e-11,6.87649e-11,1.97038,0.105638,1.86286,0.0107177,0.022843,0.0228428,0,,
1039,798,accepted,0,2.44494e-06,2.99121e-10,4.69561e-11,4.58345e-11,6.86942e-11,6.86942e-11,0,0,0,0.0113625,0.0678869,0.0458105,0.0220764,,best_validation_checkpoint_1.bin
1040,799,accepted,1,4.30908e-07,1.4956e-10,4.69488e-11,4.58465e-11,6.86955e-11,6.86942e-11,2.14157,0.10345,2.03638,0.0108071,0.0667102,0.0449238,0.0217862,,
1041,800,accepted,1,5.54815e-07,7.47802e-11,4.69355e-11,4.58509e-11,6.86823e-11,6.86823e-11,1.9633,0.107279,1.85365,0.0106355,0.067131,0.0451479,0.0219831,,best_validation_checkpoint_0.bin
1042,801,accepted,1,1.56608e-06,3.73901e-11,4.69283e-11,4.59167e-11,6.87203e-11,6.86823e-11,2.08322,0.105941,1.97549,0.0103114,0.0674631,0.0452042,0.0222589,,
1043,801,rejected,1,5.88924e-06,3.73901e-10,4.69283e-11,4.59167e-11,6.87203e-11,6.86823e-11,1.99976,0.104737,1.89247,0.0116431,0.0230595,0.0230591,0,,
1044,802,accepted,0,5.88924e-06,1.86951e-10,4.68997e-11,4.57652e-11,6.8544e-11,6.8544e-11,0,0,0,0.0107497,0.0676056,0.0452304,0.0223752,,best_validation_checkpoint_1.bin
1045,803,accepted,1,1.11051e-06,9.34753e-11,4.68882e-11,4.58013e-11,6.85637e-11,6.8544e-11,2.06598,0.103213,1.96099,0.0097914,0.0669118,0.0447561,0.0221556,,
1046,804,accepted,1,1.33248e-06,4.67376e-11,4.68742e-11,4.58322e-11,6.85713e-11,6.8544e-11,2.09826,0.103786,1.99259,0.0113731,0.0674812,0.045421,0.0220602,,
1047,804,rejected,1,3.98784e-06,4.67376e-10,4.68742e-11,4.58322e-11,6.85713e-11,6.8544e-11,2.11366,0.103123,2.00862,0.0107975,0.0230309,0.0230307,0,,
1048,805,accepted,0,3.98784e-06,2.33688e-10,4.68596e-11,4.5734e-11,6.84558e-11,6.84558e-11,0,0,0,0.0122525,0.0672839,0.0451385,0.0221454,,best_validation_checkpoint_0.bin
1049,806,accepted,1,7.34236e-07,1.16844e-10,4.68503e-11,4.57561e-11,6.8465e-11,6.84558e-11,2.04107,0.103198,1.93608,0.0105055,0.0670501,0.0450024,0.0220476,,
1050,807,accepted,1,8.73605e-07,5.84221e-11,4.68354e-11,4.57689e-11,6.84579e-11,6.84558e-11,2.0593,0.104578,1.95254,0.0114195,0.067403,0.0452742,0.0221286,,
1051,807,rejected,1,2.48601e-06,5.84221e-10,4.68354e-11,4.57689e-11,6.84579e-11,6.84558e-11,2.01675,0.103779,1.91081,0.0115208,0.0229574,0.0229571,0,,
1052,808,accepted,0,2.48601e-06,2.9211e-10,4.68277e-11,4.57091e-11,6.8386e-11,6.8386e-11,0,0,0,0.0105642,0.0674216,0.0452484,0.0221732,,best_validation_checkpoint_1.bin
1053,809,accepted,1,4.36512e-07,1.46055e-10,4.68203e-11,4.57212e-11,6.83878e-11,6.8386e-11,1.98623,0.103276,1.88111,0.0115256,0.0683386,0.0458403,0.0224981,,
1054,810,accepted,1,5.61647e-07,7.30276e-11,4.6807e-11,4.57259e-11,6.83757e-11,6.83757e-11,2.07823,0.102981,1.97315,0.011732,0.0675672,0.0451835,0.0223836,,best_validation_checkpoint_0.bin
1055,811,accepted,1,1.59646e-06,3.65138e-11,4.68005e-11,4.57938e-11,6.84182e-11,6.83757e-11,2.04885,0.102529,1.94455,0.0123723,0.0669766,0.0449134,0.0220632,,
1056,811,rejected,1,6.01532e-06,3.65138e-10,4.68005e-11,4.57938e-11,6.84182e-11,6.83757e-11,2.03053,0.10332,1.92546,0.0119344,0.023266,0.0232657,0,,
1057,812,accepted,0,6.01532e-06,1.82569e-10,4.67706e-11,4.56386e-11,6.82375e-11,6.82375e-11,0,0,0,0.0106284,0.0674056,0.0448906,0.0225149,,best_validation_checkpoint_1.bin
1058,813,accepted,1,1.14364e-06,9.12845e-11,4.6759e-11,4.56756e-11,6.82589e-11,6.82375e-11,2.01045,0.103834,1.90496,0.0099568,0.0674563,0.0454767,0.0219795,,
1059,814,accepted,1,1.36023e-06,4.56422e-11,4.67448e-11,4.5705e-11,6.82666e-11,6.82375e-11,2.0308,0.10408,1.92472,0.0125312,0.0672322,0.0447861,0.0224461,,
1060,814,rejected,1,3.94397e-06,4.56422e-10,4.67448e-11,4.5705e-11,6.82666e-11,6.82375e-11,2.08738,0.103402,1.98208,0.0113365,0.0234187,0.0234187,0,,
1061,815,accepted,0,3.94397e-06,2.28211e-10,4.673e-11,4.56078e-11,6.81516e-11,6.81516e-11,0,0,0,0.0107666,0.0681923,0.0456628,0.0225295,,best_validation_checkpoint_0.bin
1062,816,accepted,1,7.19371e-07,1.14106e-10,4.67206e-11,4.56297e-11,6.81611e-11,6.81516e-11,2.0843,0.103511,1.97891,0.0112982,0.0687636,0.0460934,0.0226702,,
1063,817,accepted,1,8.90064e-07,5.70528e-11,4.67056e-11,4.56429e-11,6.81556e-11,6.81516e-11,2.08431,0.104936,1.97755,0.0130909,0.0672002,0.0451619,0.0220382,,
1064,817,rejected,1,2.53045e-06,5.70528e-10,4.67056e-11,4.56429e-11,6.81556e-11,6.81516e-11,1.98187,0.104145,1.87595,0.0109117,0.0229718,0.0229717,0,,
1065,818,accepted,0,2.53045e-06,2.85264e-10,4.66977e-11,4.55821e-11,6.80825e-11,6.80825e-11,0,0,0,0.011094,0.0675604,0.0449172,0.0226431,,best_validation_checkpoint_1.bin
1066,819,accepted,1,4.45231e-07,1.42632e-10,4.66903e-11,4.55943e-11,6.80849e-11,6.80825e-11,2.07729,0.103663,1.97181,0.0106298,0.0672912,0.0452311,0.02206,,
1067,820,accepted,1,5.72497e-07,7.1316e-11,4.66768e-11,4.55991e-11,6.80739e-11,6.80739e-11,2.04554,0.104413,1.93935,0.0109463,0.0672225,0.0453253,0.0218971,,best_validation_checkpoint_0.bin
1068,821,accepted,1,1.61946e-06,3.5658e-11,4.66708e-11,4.56673e-11,6.8119e-11,6.80739e-11,2.06083,0.102896,1.95525,0.0110837,0.0677199,0.0456051,0.0221147,,
1069,821,rejected,1,6.04202e-06,3.5658e-10,4.66708e-11,4.56673e-11,6.8119e-11,6.80739e-11,2.02544,0.103101,1.92046,0.0104849,0.0228582,0.0228581,0,,
1070,822,accepted,0,6.04202e-06,1.7829e-10,4.66399e-11,4.5511e-11,6.79364e-11,6.79364e-11,0,0,0,0.0108083,0.0678772,0.0455058,0.0223712,,best_validation_checkpoint_1.bin
1071,823,accepted,1,1.14779e-06,8.9145e-11,4.66282e-11,4.55482e-11,6.79588e-11,6.79364e-11,2.02879,0.102628,1.92439,0.0106108,0.065805,0.0443003,0.0215047,,
1072,824,accepted,1,1.37955e-06,4.45725e-11,4.66141e-11,4.55782e-11,6.7969e-11,6.79364e-11,2.08158,0.105301,1.97449,0.0118135,0.0671506,0.044947,0.0222035,,
1073,824,rejected,1,3.99692e-06,4.45725e-10,4.66141e-11,4.55782e-11,6.7969e-11,6.79364e-11,1.9901,0.105227,1.88304,0.0101782,0.0230231,0.0230228,0,,
1074,825,accepted,0,3.99692e-06,2.22862e-10,4.65988e-11,4.54795e-11,6.7852e-11,6.7852e-11,0,0,0,0.0123958,0.0669662,0.0447319,0.0222343,,best_validation_checkpoint_0.bin
1075,826,accepted,1,7.32799e-07,1.11431e-10,4.65894e-11,4.55018e-11,6.78625e-11,6.7852e-11,2.00456,0.103988,1.89878,0.0110827,0.0678528,0.0454902,0.0223626,,
1076,827,accepted,1,9.04216e-07,5.57156e-11,4.65742e-11,4.55148e-11,6.78584e-11,6.7852e-11,2.09409,0.103382,1.98854,0.0112033,0.0673948,0.0451987,0.022196,,
1077,827,rejected,1,2.54698e-06,5.57156e-10,4.65742e-11,4.55148e-11,6.78584e-11,6.7852e-11,2.06811,0.104857,1.96115,0.0108276,0.0229086,0.0229085,0,,
1078,828,accepted,0,2.54698e-06,2.78578e-10,4.65661e-11,4.54535e-11,6.77844e-11,6.77844e-11,0,0,0,0.0108005,0.0671599,0.0449393,0.0222205,,best_validation_checkpoint_1.bin
1079,829,accepted,1,4.49721e-07,1.39289e-10,4.65586e-11,4.54659e-11,6.77874e-11,6.77844e-11,2.10736,0.10428,2.00134,0.0114245,0.0659349,0.0434283,0.0225066,,
1080,830,accepted,1,5.81421e-07,6.96445e-11,4.6545e-11,4.54706e-11,6.77774e-11,6.77774e-11,2.06698,0.102987,1.96225,0.0103542,0.0671972,0.0450831,0.0221139,,best_validation_checkpoint_0.bin
1081,831,accepted,1,1.6313e-06,3.48223e-11,4.65396e-11,4.55397e-11,6.78263e-11,6.77774e-11,2.01333,0.102707,1.90873,0.0109672,0.067001,0.0450386,0.0219624,,
1082,831,rejected,1,6.08411e-06,3.48223e-10,4.65396e-11,4.55397e-11,6.78263e-11,6.77774e-11,2.17941,0.103353,2.07425,0.0103457,0.0223297,0.0223295,0,,
1083,832,accepted,0,6.08411e-06,1.74111e-10,4.65076e-11,4.53816e-11,6.76408e-11,6.76408e-11,0,0,0,0.0106616,0.0637587,0.0419735,0.0217851,,best_validation_checkpoint_1.bin
1084,833,accepted,1,1.16371e-06,8.70556e-11,4.64958e-11,4.54192e-11,6.76646e-11,6.76408e-11,2.04202,0.103146,1.93678,0.0105271,0.0673286,0.0453821,0.0219465,,
1085,834,accepted,1,1.39863e-06,4.35278e-11,4.64819e-11,4.54496e-11,6.76773e-11,6.76408e-11,2.14062,0.104158,2.03468,0.0103823,0.0650791,0.0447372,0.0203417,,
1086,834,rejected,1,4.03774e-06,4.35278e-10,4.64819e-11,4.54496e-11,6.76773e-11,6.76408e-11,2.10501,0.105437,1.99778,0.0108825,0.0218848,0.0218846,0,,
1087,835,accepted,0,4.03774e-06,2.17639e-10,4.6466e-11,4.53497e-11,6.75584e-11,6.75584e-11,0,0,0,0.0128124,0.0665701,0.0446588,0.0219113,,best_validation_checkpoint_0.bin
1088,836,accepted,1,7.47413e-07,1.0882e-10,4.64565e-11,4.53721e-11,6.75698e-11,6.75584e-11,2.10986,0.103252,2.00478,0.0109509,0.0672482,0.0454019,0.0218463,,
1089,837,accepted,1,9.11162e-07,5.44098e-11,4.64413e-11,4.53852e-11,6.75672e-11,6.75584e-11,2.08788,0.102549,1.98345,0.0108576,0.067299,0.0454723,0.0218267,,
1090,837,rejected,1,2.56179e-06,5.44098e-10,4.64413e-11,4.53852e-11,6.75672e-11,6.75584e-11,2.01773,0.102831,1.91294,0.0111112,0.0228362,0.022836,0,,
1091,838,accepted,0,2.56179e-06,2.72049e-10,4.6433e-11,4.53235e-11,6.74926e-11,6.74926e-11,0,0,0,0.0109413,0.06651,0.0446703,0.0218397,,best_validation_checkpoint_1.bin
1092,839,accepted,1,4.52721e-07,1.36024e-10,4.64253e-11,4.53359e-11,6.74961e-11,6.74926e-11,2.0567,0.10346,1.95145,0.0101252,0.0676926,0.0454178,0.0222747,,
1093,840,accepted,1,5.83669e-07,6.80122e-11,4.64116e-11,4.53405e-11,6.74873e-11,6.74873e-11,2.00057,0.103591,1.89528,0.0101582,0.0659629,0.0438555,0.0221074,,best_validation_checkpoint_0.bin
1094,841,accepted,1,1.63891e-06,3.40061e-11,4.64066e-11,4.54095e-11,6.75389e-11,6.74873e-11,2.10597,0.103982,2.00018,0.0128564,0.0680351,0.0457423,0.0222927,,
1095,841,rejected,1,6.06917e-06,3.40061e-10,4.64066e-11,4.54095e-11,6.75389e-11,6.74873e-11,2.04683,0.102187,1.9428,0.0103064,0.0230483,0.023048,0,,
1096,842,accepted,0,6.06917e-06,1.70031e-10,4.63738e-11,4.52508e-11,6.73519e-11,6.73519e-11,0,0,0,0.0107848,0.0668003,0.0449936,0.0218066,,best_validation_checkpoint_1.bin
1097,843,accepted,1,1.17512e-06,8.50153e-11,4.63619e-11,4.52889e-11,6.73771e-11,6.73519e-11,2.00794,0.103267,1.90294,0.0116725,0.06746,0.0454381,0.0220219,,
1098,844,accepted,1,1.42639e-06,4.25076e-11,4.63479e-11,4.53182e-11,6.73909e-11,6.73519e-11,2.00488,0.103824,1.89932,0.0105309,0.0632189,0.0429859,0.0202328,,
1099,844,rejected,1,4.00873e-06,4.25076e-10,4.63479e-11,4.53182e-11,6.73909e-11,6.73519e-11,2.00351,0.10183,1.89994,0.011541,0.0233889,0.0233889,0,,
1100,845,accepted,0,4.00873e-06,2.12538e-10,4.63317e-11,4.52186e-11,6.72718e-11,6.72718e-11,0,0,0,0.0118188,0.0663261,0.0441528,0.0221732,,best_validation_checkpoint_0.bin
1101,846,accepted,1,7.4675e-07,1.06269e-10,4.63221e-11,4.52413e-11,6.72843e-11,6.72718e-11,2.09944,0.103399,1.99428,0.0112543,0.066568,0.0446973,0.0218706,,
1102,847,accepted,1,9.36064e-07,5.31346e-11,4.63068e-11,4.52537e-11,6.72827e-11,6.72718e-11,2.01773,0.103499,1.91238,0.0104074,0.0658528,0.0438084,0.0220442,,
