method,scheme,u1_initial,u2_initial,initial_exact_domain,map_converged,lower_capture,nonlinear_updates,lower_max_error,physical_residual_inf,status
lambda_1,newton,1.5,2.7333333333333334,False,True,True,6,8.417591579323869e-08,2.844018576197982e-08,map_converged
lambda_1,newton,1.5333333333333332,2.7333333333333334,False,True,True,6,8.417579233643835e-08,2.8440137411767097e-08,map_converged
lambda_1,newton,1.5666666666666667,2.7333333333333334,False,True,True,6,8.417568020391286e-08,2.8440094113069136e-08,map_converged
lambda_1,newton,1.6,2.7333333333333334,False,True,True,6,8.417557606499315e-08,2.844005320135068e-08,map_converged
lambda_1,newton,1.6333333333333333,2.7333333333333334,False,True,True,6,8.417548680306197e-08,2.84400180072808e-08,map_converged
lambda_1,newton,1.6666666666666667,2.7333333333333334,False,True,True,6,8.417543440053521e-08,2.8439996524465272e-08,map_converged
lambda_1,newton,1.7,2.7333333333333334,False,True,True,6,8.417540531269196e-08,2.843998608836884e-08,map_converged
lambda_1,newton,1.7333333333333334,2.7333333333333334,False,True,True,6,8.417538799321278e-08,2.8439979427030693e-08,map_converged
lambda_1,newton,1.7666666666666666,2.7333333333333334,False,True,True,6,8.417539532068474e-08,2.8439981925032498e-08,map_converged
lambda_1,newton,1.8,2.7333333333333334,False,True,True,6,8.417538333027608e-08,2.8439978261296517e-08,map_converged
lambda_1,newton,1.8333333333333333,2.7333333333333334,False,True,True,6,8.41753891034358e-08,2.8439979871119903e-08,map_converged
lambda_1,newton,1.8666666666666667,2.7333333333333334,False,True,True,6,8.417538222005305e-08,2.8439977373118097e-08,map_converged
lambda_1,newton,1.9,2.7333333333333334,False,True,True,6,8.417538932548041e-08,2.843998109236523e-08,map_converged
lambda_1,newton,1.9333333333333333,2.7333333333333334,False,True,True,6,8.417539887339842e-08,2.843998386792279e-08,map_converged
lambda_1,newton,1.9666666666666666,2.7333333333333334,False,True,True,6,8.417539221206027e-08,2.8439982591166313e-08,map_converged
lambda_1,newton,2.0,2.7333333333333334,False,True,True,5,8.433264730989265e-08,2.8495280579576843e-08,map_converged
lambda_1,newton,2.033333333333333,2.7333333333333334,False,True,True,5,8.426070530198615e-08,2.8469095803007605e-08,map_converged
lambda_1,newton,2.0666666666666664,2.7333333333333334,False,True,True,5,8.42361405073433e-08,2.8460674428298915e-08,map_converged
lambda_1,newton,2.1,2.7333333333333334,False,True,True,5,8.423205333230044e-08,2.8459300915884e-08,map_converged
lambda_1,newton,2.1333333333333333,2.7333333333333334,False,True,True,5,8.423756825415296e-08,2.8461006829072488e-08,map_converged
lambda_1,newton,2.1666666666666665,2.7333333333333334,False,True,True,5,8.424692832242897e-08,2.8464464563171532e-08,map_converged
lambda_1,newton,2.2,2.7333333333333334,False,True,True,5,8.425319819593824e-08,2.846683094803737e-08,map_converged
lambda_1,newton,2.2333333333333334,2.7333333333333334,False,True,True,5,8.425361763819694e-08,2.8467083357242018e-08,map_converged
lambda_1,newton,2.2666666666666666,2.7333333333333334,False,True,True,5,8.424913078286522e-08,2.846555013924501e-08,map_converged
lambda_1,newton,2.3,2.7333333333333334,False,True,True,5,8.42418439450654e-08,2.8462992796018938e-08,map_converged
lambda_1,newton,2.3333333333333335,2.7333333333333334,False,True,True,5,8.423327524376134e-08,2.845997171263548e-08,map_converged
lambda_1,newton,2.3666666666666667,2.7333333333333334,False,True,True,5,8.422415431752484e-08,2.845674812457233e-08,map_converged
lambda_1,newton,2.4,2.7333333333333334,False,True,True,5,8.421483932430363e-08,2.8453466138778083e-08,map_converged
lambda_1,newton,2.433333333333333,2.7333333333333334,False,True,True,5,8.420560426714019e-08,2.845021901398681e-08,map_converged
lambda_1,newton,2.466666666666667,2.7333333333333334,False,True,True,5,8.419706909457148e-08,2.8447377509177585e-08,map_converged
lambda_1,newton,2.5,2.7333333333333334,False,True,True,5,8.418938812759791e-08,2.8444848587660942e-08,map_converged
lambda_1,newton,2.533333333333333,2.7333333333333334,False,True,True,5,8.418292574141617e-08,2.8442679600448884e-08,map_converged
lambda_1,newton,2.5666666666666664,2.7333333333333334,False,True,True,5,8.417828945006534e-08,2.844106894439591e-08,map_converged
lambda_1,newton,2.6,2.7333333333333334,False,True,True,5,8.417592423093367e-08,2.8440197419321578e-08,map_converged
lambda_1,newton,2.6333333333333333,2.7333333333333334,False,True,True,5,8.41758083236499e-08,2.844015151159951e-08,map_converged
lambda_1,newton,2.6666666666666665,2.7333333333333334,False,True,True,5,8.417763996959593e-08,2.8440835242449225e-08,map_converged
lambda_1,newton,2.7,2.7333333333333334,False,True,True,5,8.418980779190122e-08,2.844498642184945e-08,map_converged
lambda_1,newton,2.7333333333333334,2.7333333333333334,False,True,True,5,8.4203260142246e-08,2.8449396283214412e-08,map_converged
lambda_1,newton,2.7666666666666666,2.7333333333333334,False,True,True,5,8.421019281890096e-08,2.8451828670839063e-08,map_converged
lambda_1,newton,2.8,2.7333333333333334,False,True,True,5,8.421277675196848e-08,2.8452739053719256e-08,map_converged
lambda_1,newton,2.8333333333333335,2.7333333333333334,False,True,True,5,8.421264308111631e-08,2.8452691369640348e-08,map_converged
lambda_1,newton,2.8666666666666667,2.7333333333333334,False,True,True,5,8.421066488573103e-08,2.84519972026942e-08,map_converged
lambda_1,newton,2.9,2.7333333333333334,False,True,True,5,8.420768971006964e-08,2.8450949596248165e-08,map_converged
lambda_1,newton,2.933333333333333,2.7333333333333334,False,True,True,5,8.420441788281607e-08,2.844980201421876e-08,map_converged
lambda_1,newton,2.966666666666667,2.7333333333333334,False,True,True,5,8.420140895637473e-08,2.8448794542335065e-08,map_converged
lambda_1,newton,3.0,2.7333333333333334,False,True,True,5,8.419883079646695e-08,2.844795399248312e-08,map_converged
lambda_1,newton,0.0,2.7666666666666666,False,False,False,1,117.15096188284645,107.0321928318087,undefined_or_diverged
lambda_1,newton,0.03333333333333333,2.7666666666666666,False,False,False,1,114.74204077683551,104.78871896340945,undefined_or_diverged
lambda_1,newton,0.06666666666666667,2.7666666666666666,False,False,False,1,112.38039615234672,102.58927457800993,undefined_or_diverged
lambda_1,newton,0.1,2.7666666666666666,False,False,False,1,110.06461412814375,100.43254290122563,undefined_or_diverged
lambda_1,newton,0.13333333333333333,2.7666666666666666,False,False,False,1,107.79333210028094,98.31725491418437,undefined_or_diverged
lambda_1,newton,0.16666666666666666,2.7666666666666666,False,False,False,1,105.56523646993978,96.24218723741745,undefined_or_diverged
lambda_1,newton,0.2,2.7666666666666666,False,False,False,1,103.37906052731125,94.20616016007908,undefined_or_diverged
lambda_1,newton,0.23333333333333334,2.7666666666666666,False,True,True,6,8.417914743041877e-08,2.8441311306082184e-08,map_converged
lambda_1,newton,0.26666666666666666,2.7666666666666666,False,True,True,6,8.417889940659506e-08,2.8441218602459628e-08,map_converged
lambda_1,newton,0.3,2.7666666666666666,False,True,True,6,8.417868335719447e-08,2.8441139943158333e-08,map_converged
lambda_1,newton,0.3333333333333333,2.7666666666666666,False,True,True,6,8.417845265284996e-08,2.8441055677230764e-08,map_converged
lambda_1,newton,0.36666666666666664,2.7666666666666666,False,True,True,6,8.41782290539328e-08,2.8440973243171186e-08,map_converged
lambda_1,newton,0.4,2.7666666666666666,False,True,True,6,8.417799168825013e-08,2.8440884369818065e-08,map_converged
lambda_1,newton,0.43333333333333335,2.7666666666666666,False,True,True,6,8.417777208613586e-08,2.844080526642756e-08,map_converged
lambda_1,newton,0.4666666666666667,2.7666666666666666,False,True,True,6,8.417752805911505e-08,2.8440713950583785e-08,map_converged
lambda_1,newton,0.5,2.7666666666666666,False,True,True,6,8.41773051263317e-08,2.8440633237369894e-08,map_converged
lambda_1,newton,0.5333333333333333,2.7666666666666666,False,True,True,6,8.417709240760018e-08,2.844055502215781e-08,map_converged
lambda_1,newton,0.5666666666666667,2.7666666666666666,False,True,True,6,8.417691055306875e-08,2.8440497901183193e-08,map_converged
lambda_1,newton,0.6,2.7666666666666666,False,True,True,6,8.41767593406928e-08,2.844045365879566e-08,map_converged
lambda_1,newton,0.6333333333333333,2.7666666666666666,False,True,True,6,8.417663233117878e-08,2.844041580019052e-08,map_converged
lambda_1,newton,0.6666666666666666,2.7666666666666666,False,True,True,6,8.417652486159e-08,2.8440381327765607e-08,map_converged
lambda_1,newton,0.7,2.7666666666666666,False,True,True,6,8.417646157887759e-08,2.8440365007487145e-08,map_converged
lambda_1,newton,0.7333333333333333,2.7666666666666666,False,True,True,6,8.417643537761421e-08,2.844036023352814e-08,map_converged
lambda_1,newton,0.7666666666666666,2.7666666666666666,False,True,True,6,8.417645580571786e-08,2.8440372223936805e-08,map_converged
lambda_1,newton,0.8,2.7666666666666666,False,True,True,6,8.417655861236994e-08,2.8440415134056707e-08,map_converged
lambda_1,newton,0.8333333333333334,2.7666666666666666,False,True,True,6,8.417673180716179e-08,2.8440484800551502e-08,map_converged
lambda_1,newton,0.8666666666666667,2.7666666666666666,False,True,True,6,8.417706420793536e-08,2.8440614641134232e-08,map_converged
lambda_1,newton,0.9,2.7666666666666666,False,True,True,6,8.417759311818429e-08,2.84408205875053e-08,map_converged
lambda_1,newton,0.9333333333333333,2.7666666666666666,False,True,True,6,8.417842867203262e-08,2.8441143218316256e-08,map_converged
lambda_1,newton,0.9666666666666667,2.7666666666666666,False,True,True,6,8.417974961538732e-08,2.8441652144550744e-08,map_converged
lambda_1,newton,1.0,2.7666666666666666,False,True,True,6,8.418174357593955e-08,2.8442417365770467e-08,map_converged
lambda_1,newton,1.0333333333333332,2.7666666666666666,False,True,True,6,8.418459840342507e-08,2.84435121011839e-08,map_converged
lambda_1,newton,1.0666666666666667,2.7666666666666666,False,True,True,6,8.418838892687575e-08,2.8444952393513745e-08,map_converged
lambda_1,newton,1.1,2.7666666666666666,False,True,True,6,8.419284069915989e-08,2.8446633049128422e-08,map_converged
lambda_1,newton,1.1333333333333333,2.7666666666666666,False,True,True,6,8.419672870019212e-08,2.84480769496831e-08,map_converged
lambda_1,newton,1.1666666666666667,2.7666666666666666,False,True,True,6,8.419791996949755e-08,2.8448471689479504e-08,map_converged
lambda_1,newton,1.2,2.7666666666666666,False,True,True,6,8.41965650533183e-08,2.844790297773514e-08,map_converged
lambda_1,newton,1.2333333333333334,2.7666666666666666,False,True,True,6,8.419551322802477e-08,2.8447481204008085e-08,map_converged
lambda_1,newton,1.2666666666666666,2.7666666666666666,False,True,True,6,8.419605257437013e-08,2.8447701194700414e-08,map_converged
lambda_1,newton,1.3,2.7666666666666666,False,True,True,6,8.419738239950902e-08,2.8448254418833585e-08,map_converged
lambda_1,newton,1.3333333333333333,2.7666666666666666,False,True,True,6,8.419719410568405e-08,2.8448242817002978e-08,map_converged
lambda_1,newton,1.3666666666666667,2.7666666666666666,False,True,True,6,8.419458819020065e-08,2.844729707351945e-08,map_converged
lambda_1,newton,1.4,2.7666666666666666,False,True,True,6,8.419076880095133e-08,2.844587004835475e-08,map_converged
lambda_1,newton,1.4333333333333333,2.7666666666666666,False,True,True,6,8.418683328237364e-08,2.8444381627856785e-08,map_converged
lambda_1,newton,1.4666666666666666,2.7666666666666666,False,True,True,6,8.418335739612814e-08,2.8443058353033734e-08,map_converged
lambda_1,newton,1.5,2.7666666666666666,False,True,True,6,8.418063401904874e-08,2.8442011634766118e-08,map_converged
lambda_1,newton,1.5333333333333332,2.7666666666666666,False,True,True,6,8.417875618782489e-08,2.8441287547309457e-08,map_converged
lambda_1,newton,1.5666666666666667,2.7666666666666666,False,True,True,6,8.41775888993368e-08,2.844083724085067e-08,map_converged
lambda_1,newton,1.6,2.7666666666666666,False,True,True,6,8.417690788853349e-08,2.8440571453458574e-08,map_converged
lambda_1,newton,1.6333333333333333,2.7666666666666666,False,True,True,6,8.417650110281727e-08,2.844041308014411e-08,map_converged
lambda_1,newton,1.6666666666666667,2.7666666666666666,False,True,True,6,8.417624863810147e-08,2.8440316657274423e-08,map_converged
lambda_1,newton,1.7,2.7666666666666666,False,True,True,6,8.41760516845369e-08,2.8440239718818816e-08,map_converged
lambda_1,newton,1.7333333333333334,2.7666666666666666,False,True,True,6,8.417588093223571e-08,2.8440173771571153e-08,map_converged
lambda_1,newton,1.7666666666666666,2.7666666666666666,False,True,True,6,8.417572505692306e-08,2.8440111599081774e-08,map_converged
lambda_1,newton,1.8,2.7666666666666666,False,True,True,6,8.417559360651694e-08,2.844006052882264e-08,map_converged
lambda_1,newton,1.8333333333333333,2.7666666666666666,False,True,True,6,8.417548214012527e-08,2.8440017452169286e-08,map_converged
lambda_1,newton,1.8666666666666667,2.7666666666666666,False,True,True,6,8.417541796923445e-08,2.843999191703972e-08,map_converged
lambda_1,newton,1.9,2.7666666666666666,False,True,True,6,8.417538954752501e-08,2.8439979926631054e-08,map_converged
lambda_1,newton,1.9333333333333333,2.7666666666666666,False,True,True,6,8.417538843730199e-08,2.8439981480943288e-08,map_converged
lambda_1,newton,1.9666666666666666,2.7666666666666666,False,True,True,6,8.417539709704158e-08,2.8439983257300128e-08,map_converged
lambda_1,newton,2.0,2.7666666666666666,False,True,True,6,8.417538399640989e-08,2.843997842782997e-08,map_converged
lambda_1,newton,2.033333333333333,2.7666666666666666,False,True,True,6,8.41753935443279e-08,2.8439981647476742e-08,map_converged
lambda_1,newton,2.0666666666666664,2.7666666666666666,False,True,True,6,8.417539065774804e-08,2.843998103685408e-08,map_converged
lambda_1,newton,2.1,2.7666666666666666,False,True,True,6,8.417538532867752e-08,2.8439980370720264e-08,map_converged
lambda_1,newton,2.1333333333333333,2.7666666666666666,False,True,True,5,8.428547593197777e-08,2.8477628255529908e-08,map_converged
lambda_1,newton,2.1666666666666665,2.7666666666666666,False,True,True,5,8.424425046449358e-08,2.8463584156313004e-08,map_converged
lambda_1,newton,2.2,2.7666666666666666,False,True,True,5,8.424005693008496e-08,2.8462150969410516e-08,map_converged
lambda_1,newton,2.2333333333333334,2.7666666666666666,False,True,True,5,8.42497338560122e-08,2.8465116097553533e-08,map_converged
lambda_1,newton,2.2666666666666666,2.7666666666666666,False,True,True,5,8.426071906875165e-08,2.8469151869270348e-08,map_converged
lambda_1,newton,2.3,2.7666666666666666,False,True,True,5,8.426281694617899e-08,2.847003788275515e-08,map_converged
lambda_1,newton,2.3333333333333335,2.7666666666666666,False,True,True,5,8.425663344802103e-08,2.846792518385044e-08,map_converged
lambda_1,newton,2.3666666666666667,2.7666666666666666,False,True,True,5,8.424626929404155e-08,2.8464296253361e-08,map_converged
lambda_1,newton,2.4,2.7666666666666666,False,True,True,5,8.42343372831067e-08,2.846010649371067e-08,map_converged
lambda_1,newton,2.433333333333333,2.7666666666666666,False,True,True,5,8.422187347534305e-08,2.8455735878729627e-08,map_converged
lambda_1,newton,2.466666666666667,2.7666666666666666,False,True,True,5,8.420977248846384e-08,2.845169239096279e-08,map_converged
lambda_1,newton,2.5,2.7666666666666666,False,True,True,5,8.419832897565982e-08,2.8447928068775497e-08,map_converged
lambda_1,newton,2.533333333333333,2.7666666666666666,False,True,True,5,8.418821062505799e-08,2.8444544442063346e-08,map_converged
lambda_1,newton,2.5666666666666664,2.7666666666666666,False,True,True,5,8.418050279068723e-08,2.8441886290586638e-08,map_converged
lambda_1,newton,2.6,2.7666666666666666,False,True,True,5,8.417631680579518e-08,2.844035446036841e-08,map_converged
lambda_1,newton,2.6333333333333333,2.7666666666666666,False,True,True,5,8.417606123245491e-08,2.8440252597405902e-08,map_converged
lambda_1,newton,2.6666666666666665,2.7666666666666666,False,True,True,5,8.417862695786482e-08,2.8441214050545227e-08,map_converged
lambda_1,newton,2.7,2.7666666666666666,False,True,True,5,8.419406949400354e-08,2.844651475486515e-08,map_converged
lambda_1,newton,2.7333333333333334,2.7666666666666666,False,True,True,5,8.421019281890096e-08,2.8451828670839063e-08,map_converged
lambda_1,newton,2.7666666666666666,2.7666666666666666,False,True,True,5,8.42178857762832e-08,2.8454337774874716e-08,map_converged
lambda_1,newton,2.8,2.7666666666666666,False,True,True,5,8.422084252224238e-08,2.8455371392510642e-08,map_converged
lambda_1,newton,2.8333333333333335,2.7666666666666666,False,True,True,5,8.422069730507076e-08,2.8455322709231012e-08,map_converged
lambda_1,newton,2.8666666666666667,2.7666666666666666,False,True,True,5,8.42184222360487e-08,2.8454526179721995e-08,map_converged
lambda_1,newton,2.9,2.7666666666666666,False,True,True,5,8.421511443756913e-08,2.845343494151109e-08,map_converged
lambda_1,newton,2.933333333333333,2.7666666666666666,False,True,True,5,8.421148511850163e-08,2.8452250888655328e-08,map_converged
lambda_1,newton,2.966666666666667,2.7666666666666666,False,True,True,5,8.42080078999885e-08,2.8451114464367322e-08,map_converged
lambda_1,newton,3.0,2.7666666666666666,False,True,True,5,8.420495634098302e-08,2.8450114597511345e-08,map_converged
lambda_1,newton,0.0,2.8,False,False,False,1,138.88809593451896,126.97072955381353,undefined_or_diverged
lambda_1,newton,0.03333333333333333,2.8,False,False,False,1,135.61177958007426,123.92539412174776,undefined_or_diverged
lambda_1,newton,0.06666666666666667,2.8,False,False,False,1,132.41945616097902,120.9581301072104,undefined_or_diverged
lambda_1,newton,0.1,2.8,False,False,False,1,129.30788754131558,118.0659276634781,undefined_or_diverged
lambda_1,newton,0.13333333333333333,2.8,False,False,False,1,126.27399386831934,115.24592406798845,undefined_or_diverged
lambda_1,newton,0.16666666666666666,2.8,False,False,False,1,123.31484405264584,112.49539487374992,undefined_or_diverged
lambda_1,newton,0.2,2.8,False,False,False,1,120.42764697579189,109.8117457366414,undefined_or_diverged
lambda_1,newton,0.23333333333333334,2.8,False,False,False,1,117.6097433603082,107.19250485877657,undefined_or_diverged
lambda_1,newton,0.26666666666666666,2.8,False,False,False,1,114.85859824317325,104.63531599250612,undefined_or_diverged
lambda_1,newton,0.3,2.8,False,False,False,1,112.17179399658527,102.13793195324538,undefined_or_diverged
lambda_1,newton,0.3333333333333333,2.8,False,False,False,1,109.54702384407538,99.69820859270264,undefined_or_diverged
lambda_1,newton,0.36666666666666664,2.8,False,False,False,1,106.9820858227859,97.31409918681794,undefined_or_diverged
lambda_1,newton,0.4,2.8,False,False,False,1,104.47487714555955,94.98364919532614,undefined_or_diverged
lambda_1,newton,0.43333333333333335,2.8,False,False,False,1,102.02338891895926,92.70499135215725,undefined_or_diverged
lambda_1,newton,0.4666666666666667,2.8,False,True,True,6,8.417936370186396e-08,2.844139179725147e-08,map_converged
lambda_1,newton,0.5,2.8,False,True,True,6,8.417908525792939e-08,2.8441288268954423e-08,map_converged
lambda_1,newton,0.5333333333333333,2.8,False,True,True,6,8.417883656797187e-08,2.8441196731066043e-08,map_converged
lambda_1,newton,0.5666666666666667,2.8,False,True,True,6,8.417858743392514e-08,2.844110419397694e-08,map_converged
lambda_1,newton,0.6,2.8,False,True,True,6,8.417833430307553e-08,2.8441010269109057e-08,map_converged
lambda_1,newton,0.6333333333333333,2.8,False,True,True,6,8.417809516103603e-08,2.844092161780054e-08,map_converged
lambda_1,newton,0.6666666666666666,2.8,False,True,True,6,8.417784980174758e-08,2.8440832466891663e-08,map_converged
lambda_1,newton,0.7,2.8,False,True,True,6,8.417759889134402e-08,2.8440737098733848e-08,map_converged
lambda_1,newton,0.7333333333333333,2.8,False,True,True,6,8.417737351607002e-08,2.8440654831207723e-08,map_converged
lambda_1,newton,0.7666666666666666,2.8,False,True,True,6,8.41771605752939e-08,2.844058161199925e-08,map_converged
lambda_1,newton,0.8,2.8,False,True,True,6,8.417699226548336e-08,2.8440531263385083e-08,map_converged
lambda_1,newton,0.8333333333333334,2.8,False,True,True,6,8.417686236938948e-08,2.8440494015402606e-08,map_converged
lambda_1,newton,0.8666666666666667,2.8,False,True,True,6,8.417676977678923e-08,2.8440469146406855e-08,map_converged
lambda_1,newton,0.9,2.8,False,True,True,6,8.41767326953402e-08,2.844046131933453e-08,map_converged
lambda_1,newton,0.9333333333333333,2.8,False,True,True,6,8.417677399563672e-08,2.8440485799752224e-08,map_converged
lambda_1,newton,0.9666666666666667,2.8,False,True,True,6,8.417691632622848e-08,2.8440546195884764e-08,map_converged
lambda_1,newton,1.0,2.8,False,True,True,6,8.41772103132854e-08,2.844066143703472e-08,map_converged
lambda_1,newton,1.0333333333333332,2.8,False,True,True,6,8.417774166602499e-08,2.844086882669572e-08,map_converged
lambda_1,newton,1.0666666666666667,2.8,False,True,True,6,8.417863361920297e-08,2.8441213550944866e-08,map_converged
lambda_1,newton,1.1,2.8,False,True,True,6,8.418012331645741e-08,2.8441789701183495e-08,map_converged
lambda_1,newton,1.1333333333333333,2.8,False,True,True,6,8.41824268071889e-08,2.844267182888771e-08,map_converged
lambda_1,newton,1.1666666666666667,2.8,False,True,True,6,8.418581343150322e-08,2.844396701506824e-08,map_converged
lambda_1,newton,1.2,2.8,False,True,True,6,8.419029495776442e-08,2.844566765469736e-08,map_converged
lambda_1,newton,1.2333333333333334,2.8,False,True,True,6,8.419516950297634e-08,2.844749852348727e-08,map_converged
lambda_1,newton,1.2666666666666666,2.8,False,True,True,6,8.419805874737563e-08,2.8448543298864593e-08,map_converged
lambda_1,newton,1.3,2.8,False,True,True,6,8.419725161523672e-08,2.8448171152106738e-08,map_converged
lambda_1,newton,1.3333333333333333,2.8,False,True,True,6,8.419572261608721e-08,2.8447558753086355e-08,map_converged
lambda_1,newton,1.3666666666666667,2.8,False,True,True,6,8.419603880760462e-08,2.844769020349247e-08,map_converged
lambda_1,newton,1.4,2.8,False,True,True,6,8.419746322374522e-08,2.8448281952364596e-08,map_converged
lambda_1,newton,1.4333333333333333,2.8,False,True,True,6,8.419711416962627e-08,2.8448215561027723e-08,map_converged
lambda_1,newton,1.4666666666666666,2.8,False,True,True,6,8.419394315062334e-08,2.8447056876768073e-08,map_converged
lambda_1,newton,1.5,2.8,False,True,True,6,8.418961505718414e-08,2.8445432953549954e-08,map_converged
lambda_1,newton,1.5333333333333332,2.8,False,True,True,6,8.41854022048949e-08,2.8443838284708534e-08,map_converged
lambda_1,newton,1.5666666666666667,2.8,False,True,True,6,8.418191965731125e-08,2.844250579503438e-08,map_converged
lambda_1,newton,1.6,2.8,False,True,True,6,8.417943786476201e-08,2.8441552224478528e-08,map_converged
lambda_1,newton,1.6333333333333333,2.8,False,True,True,6,8.417790819947868e-08,2.8440962029918637e-08,map_converged
lambda_1,newton,1.6666666666666667,2.8,False,True,True,6,8.417703090124462e-08,2.8440620192249355e-08,map_converged
lambda_1,newton,1.7,2.8,False,True,True,6,8.417654817627351e-08,2.844043145433517e-08,map_converged
lambda_1,newton,1.7333333333333334,2.8,False,True,True,6,8.417625108059212e-08,2.844031515847334e-08,map_converged
lambda_1,newton,1.7666666666666666,2.8,False,True,True,6,8.417603702959298e-08,2.8440233335036424e-08,map_converged
lambda_1,newton,1.8,2.8,False,True,True,6,8.417585650732917e-08,2.8440162891385512e-08,map_converged
lambda_1,newton,1.8333333333333333,2.8,False,True,True,6,8.41756957470352e-08,2.844010060787383e-08,map_converged
lambda_1,newton,1.8666666666666667,2.8,False,True,True,6,8.417554431261465e-08,2.8440041155430862e-08,map_converged
lambda_1,newton,1.9,2.8,False,True,True,6,8.417545904748636e-08,2.8440007016072855e-08,map_converged
lambda_1,newton,1.9333333333333333,2.8,False,True,True,6,8.41754026481567e-08,2.843998603285769e-08,map_converged
lambda_1,newton,1.9666666666666666,2.8,False,True,True,6,8.41753888813912e-08,2.8439979926631054e-08,map_converged
lambda_1,newton,2.0,2.8,False,True,True,6,8.417538333027608e-08,2.8439978261296517e-08,map_converged
lambda_1,newton,2.033333333333333,2.8,False,True,True,6,8.41753846625437e-08,2.8439978594363424e-08,map_converged
lambda_1,newton,2.0666666666666664,2.8,False,True,True,6,8.417537866733937e-08,2.8439976429428526e-08,map_converged
lambda_1,newton,2.1,2.8,False,True,True,6,8.417538288618687e-08,2.8439978205785366e-08,map_converged
lambda_1,newton,2.1333333333333333,2.8,False,True,True,6,8.417539110183725e-08,2.8439981258898683e-08,map_converged
lambda_1,newton,2.1666666666666665,2.8,False,True,True,5,8.428381659264517e-08,2.8476903723984037e-08,map_converged
lambda_1,newton,2.2,2.8,False,True,True,5,8.424465702816519e-08,2.846380764420786e-08,map_converged
lambda_1,newton,2.2333333333333334,2.8,False,True,True,5,8.424401509721235e-08,2.8463501111630762e-08,map_converged
lambda_1,newton,2.2666666666666666,2.8,False,True,True,5,8.425618269747304e-08,2.846730889904947e-08,map_converged
lambda_1,newton,2.3,2.8,False,True,True,5,8.426570619057827e-08,2.8470869939400956e-08,map_converged
lambda_1,newton,2.3333333333333335,2.8,False,True,True,5,8.426393338645255e-08,2.8470369117794547e-08,map_converged
lambda_1,newton,2.3666666666666667,2.8,False,True,True,5,8.425452158178359e-08,2.8467102675122646e-08,map_converged
lambda_1,newton,2.4,2.8,False,True,True,5,8.42420018187795e-08,2.8462713519417093e-08,map_converged
lambda_1,newton,2.433333333333333,2.8,False,True,True,5,8.422843666977542e-08,2.8457958434202624e-08,map_converged
lambda_1,newton,2.466666666666667,2.8,False,True,True,5,8.421504249511713e-08,2.8453478850831715e-08,map_converged
lambda_1,newton,2.5,2.8,False,True,True,5,8.420216968119121e-08,2.8449249511730557e-08,map_converged
lambda_1,newton,2.533333333333333,2.8,False,True,True,5,8.419054831065864e-08,2.844536783896956e-08,map_converged
lambda_1,newton,2.5666666666666664,2.8,False,True,True,5,8.418151264955043e-08,2.8442256327920745e-08,map_converged
lambda_1,newton,2.6,2.8,False,True,True,5,8.417648800218558e-08,2.84404237937963e-08,map_converged
lambda_1,newton,2.6333333333333333,2.8,False,True,True,5,8.417616403910699e-08,2.844029484139199e-08,map_converged
lambda_1,newton,2.6666666666666665,2.8,False,True,True,5,8.417903352153644e-08,2.8441372201815085e-08,map_converged
lambda_1,newton,2.7,2.8,False,True,True,5,8.419569108575331e-08,2.8447095734573935e-08,map_converged
lambda_1,newton,2.7333333333333334,2.8,False,True,True,5,8.421277675196848e-08,2.8452739053719256e-08,map_converged
lambda_1,newton,2.7666666666666666,2.8,False,True,True,5,8.422084252224238e-08,2.8455371392510642e-08,map_converged
lambda_1,newton,2.8,2.8,False,True,True,5,8.422379504935407e-08,2.8456334399962202e-08,map_converged
lambda_1,newton,2.8333333333333335,2.8,False,True,True,5,8.42236345111047e-08,2.845628066516781e-08,map_converged
lambda_1,newton,2.8666666666666667,2.8,False,True,True,5,8.422138120245393e-08,2.8455549139216885e-08,map_converged
lambda_1,newton,2.9,2.8,False,True,True,5,8.42179534998877e-08,2.8454431810764902e-08,map_converged
lambda_1,newton,2.933333333333333,2.8,False,True,True,5,8.42141347767722e-08,2.8453184364174433e-08,map_converged
lambda_1,newton,2.966666666666667,2.8,False,True,True,5,8.42104737053262e-08,2.8451983380417545e-08,map_converged
lambda_1,newton,3.0,2.8,False,True,True,5,8.420724495472598e-08,2.845092283987327e-08,map_converged
lambda_1,newton,0.0,2.8333333333333335,False,False,False,1,137.5893780078433,125.77947154293715,undefined_or_diverged
lambda_1,newton,0.03333333333333333,2.8333333333333335,False,False,False,1,134.36845775473333,122.78532015565054,undefined_or_diverged
lambda_1,newton,0.06666666666666667,2.8333333333333335,False,False,False,1,131.22896346159243,119.8668619342432,undefined_or_diverged
lambda_1,newton,0.1,2.8333333333333335,False,False,False,1,128.16779770864366,117.02121753275394,undefined_or_diverged
lambda_1,newton,0.13333333333333333,2.8333333333333335,False,False,False,1,125.18201224822927,114.2456462748788,undefined_or_diverged
lambda_1,newton,0.16666666666666666,2.8333333333333335,False,False,False,1,122.26879916598398,111.53753793744197,undefined_or_diverged
lambda_1,newton,0.2,2.8333333333333335,False,False,False,1,119.42548271062662,108.89440515541082,undefined_or_diverged
lambda_1,newton,0.23333333333333334,2.8333333333333335,False,False,False,1,116.64951173373532,106.3138763939486,undefined_or_diverged
lambda_1,newton,0.26666666666666666,2.8333333333333335,False,False,False,1,113.93845268500101,103.79368943683718,undefined_or_diverged
